Restaurent name,Cuisine types,Rating,Price,Distance,Location,City
Nazaara - Papaya Tree Hotel,"North Indian, Italian, Continental, Chinese, Oriental, Bar Food, Desserts, Beverages",4.3,800.0,12.1,"Papaya Tree Hotel, Indore",Indore
IDC Idliwali,South Indian,3.0,75.0,20.9,"Mhow, Indore",Indore
Murari Dhaba,North Indian,3.2,125.0,7.7,"Rajendra Nagar, Indore",Indore
Tealogy,"Tea, Coffee, Shake, Beverages, Sandwich, Pizza, Fast Food, Street Food",3.5,100.0,3.1,"Sapna Sangeeta, Indore",Indore
King's Cafe & Restaurant,North Indian,3.8,125.0,2.2,"Malharganj, Indore",Indore
7th Cloud Restaurant,"North Indian, Mughlai, Chinese, Fast Food, Biryani, Desserts, Beverages",4.2,600.0,7.3,"Rajendra Nagar, Indore",Indore
Gola Sizzlers,"Cafe, Coffee, North Indian, Pizza, Pasta, Salad, Shake, Beverages",3.9,750.0,8.3,"By Pass Road (North), Indore",Indore
Gordhan Thal,"North Indian, Fast Food, Street Food, Beverages",3.9,350.0,4.4,"C21 Mall, Vijay Nagar, Indore",Indore
Drunk The Tea Cafe,"Fast Food, Sandwich, Sichuan, Shake, Beverages",3.5,125.0,4.8,"Vijay Nagar, Indore",Indore
Nautica - The Red Maple,"North Indian, Mughlai, Chinese, Continental, Fast Food, Biryani, Desserts, Beverages",2.7,650.0,13.0,"The Red Maple Mashal, Rau, Indore",Indore
The Blue Roof,"Pizza, Burger, Pasta, Fast Food, Momos, Chinese, Street Food, Beverages",3.3,200.0,3.5,"HIG-LIG, Indore",Indore
Nothing Before Coffee,"Cafe, Coffee, Beverages, Street Food, Desserts",4.1,250.0,2.7,"New Palasia, Indore",Indore
Al Arabi Falafel,Arabian,4.7,100.0,3.5,"Old Palasia, Indore",Indore
Minshul Restaurant,"Fast Food, North Indian, Sandwich, Biryani, Beverages",3.9,200.0,5.0,"Mangal City Mall, Vijay Nagar, Indore",Indore
Neelkanth Thali,North Indian,2.6,225.0,5.5,"Vijay Nagar, Indore",Indore
Splash Bar & Grill,"North Indian, Mughlai, Italian, Salad, Pasta, Desserts, Beverages",3.7,1500.0,5.1,"By Pass Road (North), Indore",Indore
Lighthouse - The Club,"North Indian, Mughlai, Kebab, Seafood, Chinese, Oriental, Bar Food, Beverages",4.0,750.0,4.4,"Vijay Nagar, Indore",Indore
Shree Radhe Radhe Bhojnaliya,"North Indian, Kebab, Biryani",3.5,225.0,5.2,"Khajrana, Indore",Indore
Daily Dose Cafe,"Sandwich, Pizza, Burger, Fast Food, Street Food, Shake, Coffee, Beverages",3.3,150.0,2.4,"Manik Bagh Road, Indore",Indore
Millets N More,"North Indian, Chinese, Pizza, Sandwich",3.9,500.0,8.0,"By Pass Road (South), Indore",Indore
MBA Pizza,"Pizza, Pasta, Sandwich, Burger, Fast Food, Chinese, Street Food",2.8,175.0,4.7,"Vijay Nagar, Indore",Indore
Ice Balls & Slice Square,"Pizza, Pasta, Sandwich, Fast Food",3.5,150.0,5.2,"Vijay Nagar, Indore",Indore
Vijay Chaat House,"Street Food, Mithai, Beverages",4.6,100.0,2.8,"New Palasia, Indore",Indore
The Pizza Wheel,Pizza,3.1,125.0,2.8,"Sapna Sangeeta, Indore",Indore
The Burger Company,"Burger, Pizza, Fast Food",3.9,175.0,5.0,"Vijay Nagar, Indore",Indore
India Junction,"North Indian, Chinese, Fast Food, Shake",3.3,400.0,2.8,"South Tukoganj, Indore",Indore
Dal Bati Surma,Rajasthani,3.9,300.0,2.8,"New Palasia, Indore",Indore
Goverdhan - Restaurant and Rooftop Cafe,"North Indian, Chinese, Desserts",3.9,350.0,3.9,"Annapurna Road, Indore",Indore
Mamaji Namkeen and Sweets,"Mithai, Street Food",3.0,100.0,2.7,"Chhavani, Indore",Indore
City Gymkhana Club,"North Indian, Mughlai, Chinese, Seafood, Kebab, Biryani, Bar Food",4.3,600.0,2.4,"Sapna Sangeeta, Indore",Indore
Suffa Restaurant,"North Indian, Chinese, Kebab",3.1,250.0,1.6,"Sarwate Bus Stand, Indore",Indore
Bake Affaire,"Cafe, Chinese, Fast Food, Street Food, Beverages",4.3,275.0,2.1,"YN Road, Indore",Indore
JMB,"Mithai, North Indian, Chinese, Fast Food, Street Food",4.1,150.0,1.9,"Manik Bagh Road, Indore",Indore
Bamboo Tree,"North Indian, Mughlai, Chinese, South Indian, Biryani, Fast Food, Beverages",2.9,500.0,7.2,"Vijay Nagar, Indore",Indore
99 Pancakes,"Pancake, Desserts, Bakery, Cafe, Beverages, Finger Food",4.2,175.0,3.9,"Old Palasia, Indore",Indore
Kolkata Roll - 56 Dukaan,"Chinese, Rolls, Fast Food, Sichuan",3.8,150.0,2.8,"56 Dukan, New Palasia, Indore",Indore
Malt - Sheraton Grand Palace,"Bar Food, Salad, North Indian, Continental, Beverages",3.9,1000.0,9.7,"Sheraton Grand Palace, Indore",Indore
Curry & Hurry,"North Indian, Mughlai, Biryani, Chinese, Street Food, Beverages",3.9,350.0,5.1,"Vijay Nagar, Indore",Indore
Rooster Club,"Fast Food, Beverages",3.9,200.0,6.2,"Khajrana, Indore",Indore
Candelas Restaurant,"North Indian, Mughlai, Chinese, Continental, Desserts",3.0,500.0,12.8,"By Pass Road (North), Indore",Indore
Hotel Kanchan Tilak,"North Indian, Mughlai, Chinese, Kebab, Biryani, Ice Cream, Desserts, Beverages",3.4,600.0,2.9,"New Palasia, Indore",Indore
Punchin,"North Indian, Mughlai, Kebab, Biryani, Chinese, Desserts",4.4,500.0,4.4,"Vijay Nagar, Indore",Indore
Lotus Hut,"Fast Food, Pizza, Sandwich, Street Food, Shake, Beverages",3.9,175.0,2.0,"South Tukoganj, Indore",Indore
Balle Balle Restaurant,"North Indian, Chinese",4.0,300.0,3.1,"Sapna Sangeeta, Indore",Indore
Mukki Ke Zayke,"Street Food, Shake, Beverages",4.2,125.0,3.5,"Bhawar Kuan, Indore",Indore
Bake Affaire,"Bakery, Desserts",3.9,250.0,5.2,"Vijay Nagar, Indore",Indore
Al-Qasim,"Afghan, Chinese, North Indian, Mughlai",3.8,300.0,1.8,"Sarwate Bus Stand, Indore",Indore
Occasion - Hotel Amar Vilas,"North Indian, Mughlai, Biryani, Continental, Seafood, Oriental, Bakery, Desserts",3.9,500.0,4.1,"Hotel Amar Vilas, Press Complex, Indore",Indore
Shivsagar Patidar Dal Bafle,North Indian,3.9,125.0,5.0,"Khajrana, Indore",Indore
Cafe Coffee Club,"Sandwich, Pizza, Fast Food, Street Food, Ice Cream, Coffee, Beverages",3.9,100.0,6.9,"Airport Road, Indore",Indore
Guru Restaurant,North Indian,3.9,100.0,2.5,"HIG-LIG, Indore",Indore
Romba South,"Andhra, South Indian, North Indian, Desserts, Beverages, Pizza, Burger",4.1,400.0,4.2,"Vijay Nagar, Indore",Indore
La Pino'z Pizza,"Pizza, Italian, Fast Food",3.9,225.0,7.5,"Rajendra Nagar, Indore",Indore
Rishi Ka Dhaba,"North Indian, Chinese, Salad, Street Food",3.4,225.0,5.0,"Bhawar Kuan, Indore",Indore
Masala Nation,"North Indian, Chinese",3.8,500.0,9.6,"By Pass Road (South), Indore",Indore
Sizzling Treat - Hotel Crown Palace,"North Indian, Mughlai, Oriental, Continental, Salad, Biryani, Desserts, Beverages",3.7,650.0,2.8,"Hotel Crown Palace, South Tukoganj, Indore",Indore
Natural Ice Cream,Ice Cream,4.8,100.0,1.8,"RNT Marg, Indore",Indore
Amrapali Restaurant,"North Indian, South Indian, Salad, Street Food",3.9,150.0,8.4,"Kumedi, Indore",Indore
Machan,"North Indian, Mughlai, Seafood",3.9,700.0,4.3,"Vijay Nagar, Indore",Indore
Bombay Mansion,"North Indian, Kebab, Chinese, Biryani",3.9,950.0,4.3,"Vijay Nagar, Indore",Indore
Pocket Burger,"Burger, Sandwich, Wraps, Fast Food, Street Food, Shake",2.8,150.0,5.1,"Vijay Nagar, Indore",Indore
Hong Kong Chinese Restaurant,"Chinese, Sichuan, Seafood",4.1,225.0,3.1,"Old Palasia, Indore",Indore
Sai Prasad Bhojanalya,North Indian,4.3,150.0,1.5,"South Tukoganj, Indore",Indore
Gol Roti Restaurant And Cafe,"North Indian, Chinese, Italian, Sandwich, Burger, Desserts, Shake, Beverages",3.8,275.0,3.0,"Sapna Sangeeta, Indore",Indore
The Market - Fairfield by Marriott,"Cafe, Coffee, Pizza, Fast Food, Shake, Beverages",3.5,500.0,5.4,"Fairfield By Marriott, Indore",Indore
Shiva Chinese Wok,"Chinese, North Indian, Momos, Pasta, Biryani, Fast Food, Shake, Beverages",3.8,250.0,7.6,"By Pass Road (North), Indore",Indore
Cherry Blossom,"Bakery, Desserts, Fast Food, Street Food",3.9,200.0,4.9,"Vijay Nagar, Indore",Indore
Pop's Burger,"Burger, Fast Food, Salad, Shake",4.3,200.0,6.2,"By Pass Road (North), Indore",Indore
Guru Kripa Rau -Since 1987,"North Indian, Chinese, Desserts, Beverages",4.0,250.0,12.7,"Rau, Indore",Indore
Mosaic - Country Inn & Suites By Radisson,"North Indian, Mughlai, Seafood, Asian, Oriental, Salad, Desserts, Beverages",3.9,500.0,4.6,"Country Inn & Suites By Radisson, Vijay Nagar, Indore",Indore
Al Karam Kitchen,"North Indian, Mughlai, Chinese, Seafood, Salad, Biryani, Desserts",3.6,500.0,2.2,"Chhavani, Indore",Indore
Deep The Planet Of Food,"Chinese, Pizza, Pasta, Beverages, Modern Indian, Fast Food",3.9,500.0,5.1,"Sudama Nagar, Indore",Indore
La Pino'z Pizza,"Pizza, Pasta, Italian, Fast Food",2.8,250.0,2.9,"South Tukoganj, Indore",Indore
The Belgian Waffle Co.,"Waffle, Pancake, Ice Cream, Desserts, Beverages",4.2,175.0,3.8,"Old Palasia, Indore",Indore
Chirmi,"North Indian, Chinese",3.9,200.0,5.1,"Vijay Nagar, Indore",Indore
Cafe Bake Well,"Chinese, North Indian, Shake, Beverages",3.6,200.0,2.8,"Hotel Crown Palace, South Tukoganj, Indore",Indore
The Garden Cafe & Restro,"North Indian, Chinese, Salad, Ice Cream, Desserts, Tea, Coffee, Beverages",2.7,250.0,14.4,"By Pass Road (North), Indore",Indore
Martino'z Pizza,"Pizza, Fast Food, Mexican",3.9,200.0,3.5,"Bhawar Kuan, Indore",Indore
Lucky Bakers,"Bakery, Sandwich, Pizza, Burger, Fast Food, Beverages",4.2,150.0,4.8,"Sudama Nagar, Indore",Indore
Fantasy Bakery And Cafe,"Cafe, Coffee, Beverages, Fast Food, Continental, North Indian, Chinese, Bakery",4.2,500.0,6.1,"By Pass Road (South), Indore",Indore
The Papaya Kitchen,"North Indian, Mughlai, Seafood, Continental, Italian, Asian, Desserts, Beverages",4.1,500.0,12.1,"Rau, Indore",Indore
Indori Non-Veg Restaurant,"North Indian, Chinese, Mughlai, Kebab, Biryani",3.5,250.0,5.4,"Vijay Nagar, Indore",Indore
Mr. Singh's Pure Veg Restaurant & Cafe,"North Indian, Chinese, Biryani, Desserts, Beverages",3.9,300.0,5.6,"Vijay Nagar, Indore",Indore
The Dhaba Co.,North Indian,3.9,150.0,4.0,"Press Complex, Indore",Indore
A3 Family Restaurant,"North Indian, Chinese, Street Food, Biryani",4.0,250.0,9.3,"Rau, Indore",Indore
Shawarma Grill & Momo Station,"Shawarma, Fast Food, Momos, Lebanese, Rolls, Beverages",4.0,150.0,2.2,"Manik Bagh Road, Indore",Indore
Govardhan Family Restaurant,"North Indian, Chinese",3.5,200.0,12.2,"Rau, Indore",Indore
Botany Bistro,"North Indian, Mexican, Continental, Pizza, Pasta, Biryani, Shake, Beverages",3.9,600.0,9.0,"By Pass Road (North), Indore",Indore
Waffle Hut,"Waffle, Pancake, Burger, Sandwich, Pizza, Fast Food, Shake, Beverages",3.9,250.0,3.9,"Sudama Nagar, Indore",Indore
The Sukoon Cafe,"Beverages, Fast Food",3.9,100.0,4.6,"Bhawar Kuan, Indore",Indore
JMB - Jain Mithai Bhandar,"Mithai, North Indian, South Indian, Chinese, Sandwich, Fast Food, Street Food, Beverages",3.1,200.0,3.3,"HIG-LIG, Indore",Indore
Nakhrali Dhani,"Rajasthani, Chinese",4.1,400.0,11.5,"Rau, Indore",Indore
Punjabi Nation,North Indian,3.9,200.0,3.5,"Bhawar Kuan, Indore",Indore
Courtyard - Crescent Spa & Resorts,"North Indian, Chinese, Continental, Pizza, Desserts, Shake",4.1,325.0,9.5,"Crescent Spa & Resorts, Indore",Indore
Khorak Restaurant,"North Indian, Kebab, Chinese, Street Food, Fast Food, Desserts, Beverages",3.9,300.0,5.2,"Annapurna Road, Indore",Indore
Keventers - Milkshakes & Desserts,"Shake, Beverages, Desserts",3.9,200.0,3.1,"Sapna Sangeeta, Indore",Indore
Ashirwad Bhojnalaya,"Rajasthani, North Indian",4.0,125.0,5.0,"Mangal City Mall, Vijay Nagar, Indore",Indore
Re Pub Liq,Bar Food,4.1,1100.0,12.1,"Rau, Indore",Indore
Rajput Dhaba,North Indian,2.9,150.0,12.7,"Rau, Indore",Indore
Madni Hotel,"North Indian, Mughlai, Chinese, Biryani",3.9,250.0,1.6,"Sarwate Bus Stand, Indore",Indore
Ramesh Masala Dosa,"South Indian, Chinese, Street Food, Juices, Shake",4.1,150.0,2.8,"56 Dukan, New Palasia, Indore",Indore
The Cake Story,"Bakery, Desserts",4.4,100.0,4.2,"Old Palasia, Indore",Indore
Peekaboo Pop - Up Cafe,"Tea, Coffee, Shake, Beverages, Pizza, Burger, Street Food",3.9,200.0,2.8,"New Palasia, Indore",Indore
Shree Balaji Family Restaurant,"North Indian, Chinese, Beverages, Desserts",3.9,200.0,7.6,"By Pass Road (North), Indore",Indore
Veerji Malai Chaap Wale,"North Indian, Rolls, Beverages",3.9,250.0,5.1,"Vijay Nagar, Indore",Indore
Cakesmith's Alley,"Bakery, Chinese, Pizza, Sandwich, Pasta, Fast Food, Desserts, Shake",4.5,275.0,5.1,"Vijay Nagar, Indore",Indore
Murliwala Restaurant,"North Indian, Chinese",3.9,150.0,8.4,"Airport Road, Indore",Indore
"Old Kolkata Roll Club ""Since -1996""","Rolls, Chinese, Sichuan, North Indian",4.0,150.0,2.8,"New Palasia, Indore",Indore
Murliwala Sweets Restaurant,"Mithai, Chinese, Fast Food",4.2,125.0,5.8,"Vijay Nagar, Indore",Indore
Champaran Meat House,North Indian,3.6,200.0,3.4,"Navlakha, Indore",Indore
Beyond The Flavors,"Pizza, Sandwich, Fast Food, Chinese, Street Food, Shake",3.9,175.0,9.1,"Rajendra Nagar, Indore",Indore
Taj The Agra Junction,"North Indian, South Indian, Street Food, Desserts, Beverages",4.0,175.0,6.7,"By Pass Road (South), Indore",Indore
Celebration Cafe And Restaurant,"North Indian, Fast Food, Beverages",3.7,150.0,5.3,"Navlakha, Indore",Indore
Spice Mantraa,"North Indian, Chinese, Pizza, Beverages",3.9,175.0,6.4,"By Pass Road (North), Indore",Indore
The Gravity Inn,"North Indian, Chinese",3.9,150.0,10.1,"Rau, Indore",Indore
Kiev Restro Bar,"North Indian, Chinese, Continental, Seafood, Biryani, Bar Food, Desserts, Beverages",3.9,500.0,6.9,"Vijay Nagar, Indore",Indore
Hiku Cafe,"Sandwich, Burger, Pizza, Fast Food, Street Food, Desserts, Shake, Beverages",3.9,175.0,4.3,"Bhawar Kuan, Indore",Indore
The Secret Table,"North Indian, Asian",3.8,550.0,9.4,"By Pass Road (North), Indore",Indore
PFJ - Punjabi Food Junction,"North Indian, Chinese, Pizza, Burger, Rolls, Fast Food, Biryani",4.0,250.0,4.4,"Bhawar Kuan, Indore",Indore
Uncle Peter's Pancake & Cafe,"Pancake, Waffle, Desserts, French, Sandwich, Fast Food, Shake, Beverages",3.9,225.0,3.2,"Geeta Bhavan, Indore",Indore
Anand Bhojnalay,Rajasthani,4.1,125.0,3.9,"Old Palasia, Indore",Indore
Burger Headquarter,"Burger, Wraps",3.9,150.0,5.5,"Vijay Nagar, Indore",Indore
99 Thaliwala,North Indian,2.8,100.0,2.9,"HIG-LIG, Indore",Indore
Munch N Mime,"Fast Food, Pizza, Sandwich, Chinese, Street Food, Coffee, Shake, Beverages",3.9,175.0,2.8,"Geeta Bhavan, Indore",Indore
Atul Sandwich & Cafe,"Sandwich, Fast Food, North Indian, Chinese, Street Food, Shake, Beverages",4.3,150.0,3.6,"Old Palasia, Indore",Indore
Shri Chai Chowk,"Tea, Shake, Beverages, Sandwich, Pizza, Burger, Street Food, Fast Food",3.9,100.0,4.0,"Sudama Nagar, Indore",Indore
Saju Chef's Biryani,"Biryani, North Indian, Mughlai",4.0,175.0,3.9,"Old Palasia, Indore",Indore
The Great Indian Dhaba,"North Indian, Mughlai, Chinese",3.9,500.0,9.6,"Ralamandal, Indore",Indore
Tadka Family Restaurant,"North Indian, Chinese, Mughlai",3.7,300.0,3.8,"Old Palasia, Indore",Indore
Tealogy,"Tea, Pizza, Sandwich, Burger, Momos, Street Food, Shake, Beverages",3.9,125.0,2.9,"New Palasia, Indore",Indore
Sugar Bakes - Papaya Tree Hotel,"Bakery, Beverages",4.1,200.0,12.1,"Papaya Tree Hotel, Indore",Indore
Tarang - The Tripti,"North Indian, South Indian, Chinese, Fast Food, Kebab, Desserts, Shake, Beverages",3.6,400.0,5.1,"Vijay Nagar, Indore",Indore
Raju Omlet,"Street Food, North Indian",3.9,100.0,4.3,"Vijay Nagar, Indore",Indore
साईं कृपा ढाबा,North Indian,3.9,100.0,10.4,"Rau, Indore",Indore
Riddhi Siddhi,"North Indian, South Indian, Chinese, Pizza, Sandwich, Fast Food, Juices, Beverages",3.9,350.0,6.6,"By Pass Road (North), Indore",Indore
Conical Gaufres,"Desserts, Waffle",3.9,100.0,3.9,"Bhawar Kuan, Indore",Indore
Fauji Mp30 King Dosa House,"South Indian, North Indian, Sandwich",3.9,100.0,4.3,"Vijay Nagar, Indore",Indore
The Revival,"Sandwich, Pizza, Burger, Fast Food, Street Food, Shake, Coffee, Tea",3.9,100.0,3.5,"Airport Road, Indore",Indore
Viva Mexico,Mexican,3.9,200.0,2.7,"New Palasia, Indore",Indore
Emotions Bakery,"Bakery, Desserts, Beverages, Street Food",3.9,250.0,3.0,"New Palasia, Indore",Indore
Babla Tawa Chicken Center,North Indian,3.9,100.0,20.7,"Mhow, Indore",Indore
Prashant  Nashta Corner,"North Indian, South Indian, Street Food, Desserts, Beverages",4.0,125.0,3.0,"Geeta Bhavan, Indore",Indore
M E A Cafe And Restaurant,"North Indian, Chinese, BBQ, Fast Food, Beverages, Ice Cream",4.2,600.0,2.7,"Indira Nagar, Lucknow",Lucknow
Cafè 1991,"Coffee, Chinese, Fast Food, Desserts",4.5,350.0,4.5,"Gomti Nagar, Lucknow",Lucknow
Bigg Daddy,"North Indian, Mughlai, Continental, Chinese, Italian, Kebab, Biryani, Fast Food",4.3,1000.0,6.0,"Cyber Heights, Gomti Nagar, Lucknow",Lucknow
Remix Veg Food Hall,"North Indian, Fast Food, Chinese, Desserts, South Indian, Modern Indian, Salad, Pasta",3.6,150.0,5.8,"Gomti Nagar, Lucknow",Lucknow
Boombox Bar Xchange,"North Indian, Chinese, Continental, Asian, Biryani, Italian, Desserts, Beverages",4.3,1000.0,6.1,"Summit Building, Gomti Nagar, Lucknow",Lucknow
The Big Grill,"Chinese, Salad, North Indian, Oriental, Desserts, Beverages",4.6,1000.0,8.7,"Phoenix Plassio Mall, Lucknow",Lucknow
Tanatan,"North Indian, Lucknowi, Desserts, Beverages",4.6,1250.0,2.3,"Hazratganj, Lucknow",Lucknow
Rominus Pizza And Burger,"Pizza, Burger, Fast Food",4.1,200.0,1.7,"Hazratganj, Lucknow",Lucknow
Molecule Air Bar,"North Indian, Continental, Asian, Finger Food, Desserts, Beverages",4.4,900.0,2.6,"Riverside Mall, Gomti Nagar, Lucknow",Lucknow
Chinese Wok,Chinese,3.4,200.0,7.2,"Gomti Nagar, Lucknow",Lucknow
The Oven,"Pizza, Fast Food",4.1,100.0,3.9,"Sadar Bazaar, Lucknow",Lucknow
Vint Club,"Chinese, Continental, Italian, Sushi, Beverages, Asian, Fast Food, Desserts",4.3,500.0,9.3,"Gomti Nagar, Lucknow",Lucknow
Que,"North Indian, Continental, Chinese, Finger Food, Italian, Fast Food, Desserts, Beverages",4.5,500.0,4.6,"Gomti Nagar, Lucknow",Lucknow
Tickled Pink,"North Indian, Continental, Thai, Pizza, Turkish, Desserts, Beverages, Coffee",4.5,1000.0,5.7,"Gomti Nagar, Lucknow",Lucknow
The Burger's Castle,"Burger, Wraps, Sandwich, Fast Food, Street Food, Coffee, Shake, Beverages",3.1,150.0,1.3,"Nirala Nagar, Lucknow",Lucknow
WOW! China,"Chinese, Oriental, Asian, Sichuan, Seafood, Momos",3.2,350.0,5.0,"Jankipuram, Lucknow",Lucknow
Chili's Grill & Bar,"Tex-Mex, American, Mexican, BBQ, Continental, Burger, Salad, Beverages",4.7,500.0,9.7,"Lulu Mall, Lucknow",Lucknow
Togo's Momo,"Momos, Chinese",4.2,150.0,8.4,"Aashiana, Lucknow",Lucknow
Sky Glass Brewing Co.,"Bar Food, Italian, Chinese, Desserts, Beverages",4.9,900.0,5.2,"Phoenix Plassio Mall, Lucknow",Lucknow
Panorama Terrace,"North Indian, Chinese, Italian, Street Food, Biryani, Mughlai, Tea",3.7,500.0,4.2,"Khurram Nagar, Lucknow",Lucknow
Rail Coach Restaurant,"North Indian, South Indian, Mughlai, Chinese, Fast Food, Biryani, Desserts, Beverages",3.6,600.0,4.4,"Kanpur Road, Lucknow",Lucknow
Turkish Delight Restaurant,"Shawarma, Chinese, North Indian, Fast Food",3.9,175.0,2.9,"Khurram Nagar, Lucknow",Lucknow
The Waffle Co.,"Waffle, Pancake, Desserts, Shake, Beverages",3.9,100.0,6.0,"Antas Mall, Gomti Nagar, Lucknow",Lucknow
Mashup Cafe & Bar,"North Indian, Chinese, Mughlai, Italian, Continental, Pizza, Desserts",4.3,600.0,6.1,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Nainital Chinese,"Chinese, Momos, Rolls",3.9,125.0,7.0,"Gomti Nagar, Lucknow",Lucknow
Eight,"Asian, Japanese, Sushi, Chinese",4.5,1000.0,8.8,"Phoenix Plassio Mall, Lucknow",Lucknow
Food Paradise,"North Indian, South Indian, Chinese, Fast Food, Desserts",3.5,225.0,7.7,"Aliganj, Lucknow",Lucknow
Cafe Andheri West,"North Indian, Mughlai, Chinese, Biryani, Pizza, Fast Food, Beverages",3.6,300.0,3.7,"Khurram Nagar, Lucknow",Lucknow
Center Point Restaurant,"North Indian, Chinese",4.0,150.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Skyhilton,"North Indian, Chinese, Continental, Oriental, Kebab, Fast Food, Desserts, Beverages",4.4,900.0,8.7,"Alambagh, Lucknow",Lucknow
Hooters,"Burger, Pizza, Chinese, Continental",3.5,150.0,11.0,"Aashiana, Lucknow",Lucknow
Shawarma Wala,"Shawarma, Fast Food",3.8,150.0,5.1,"Aliganj, Lucknow",Lucknow
KFC,"Burger, Fast Food, Biryani, Desserts, Beverages",3.8,275.0,9.0,"Phoenix United Mall, Alambagh, Lucknow",Lucknow
Furrytales Cafe,"Beverages, Street Food, Fast Food, Chinese, Ice Cream",2.6,175.0,4.5,"Gomti Nagar, Lucknow",Lucknow
Black Brew House,"North Indian, Continental, Italian, Asian, Fast Food, Beverages, Desserts",4.2,700.0,6.1,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Roastery Coffee House,"Cafe, American, Continental, Italian, Pizza, Fast Food, Desserts, Beverages",4.6,475.0,5.0,"Gomti Nagar, Lucknow",Lucknow
Get Your Burger,"Burger, Sandwich, Fast Food, Street Food, Coffee, Shake, Beverages",3.5,200.0,7.2,"Sadar Bazaar, Lucknow",Lucknow
Punjab Grill,"North Indian, Mughlai, Kebab, Biryani, Desserts",4.6,1250.0,8.8,"Gomti Nagar, Lucknow",Lucknow
Masaki Cafe Couture,"Bakery, Italian, Mexican, Fast Food, Asian, Desserts, Juices, Beverages",4.3,600.0,1.7,"Hazratganj, Lucknow",Lucknow
Royal Train Cuisine - RTC,"North Indian, South Indian",3.0,500.0,5.3,"Gomti Nagar, Lucknow",Lucknow
MERAKI the Bistro,"North Indian, Chinese, Italian, Pizza, Continental, Biryani, Desserts, Bar Food",3.6,800.0,9.9,"Gomti Nagar, Lucknow",Lucknow
10th Goodness,"Pizza, Bakery, Fast Food, Beverages",3.7,125.0,8.3,"Gomti Nagar, Lucknow",Lucknow
Ishaara,"North Indian, Mughlai, Seafood, Biryani, Pizza, Fast Food, Street Food, Desserts",4.5,1000.0,8.8,"Phoenix Plassio Mall, Lucknow",Lucknow
Purple Basil,"North Indian, Sandwich, Pizza, Sushi, Italian, Fast Food, Mexican, Salad",4.4,550.0,9.2,"Gomti Nagar, Lucknow",Lucknow
Barbeque Nation,"North Indian, BBQ, Biryani, Kebab, Continental, Chinese, Beverages, Desserts",4.3,950.0,3.3,"Aliganj, Lucknow",Lucknow
Mamagoto,"Asian, Sushi, Japanese, Thai, Chinese, Salad, Desserts",4.6,900.0,2.6,"Riverside Mall, Gomti Nagar, Lucknow",Lucknow
The Terrace,"North Indian, Pizza, Salad, Fast Food, Street Food, Desserts, Beverages",4.0,850.0,1.6,"Hazratganj, Lucknow",Lucknow
Fashiontv Cafe,"Cafe, Coffee, Pizza, Fast Food, Continental, Beverages",3.6,500.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Dobaraa,"Cafe, Coffee, Salad, Continental, Pizza, North Indian, Asian",4.1,850.0,8.8,"Phoenix Plassio Mall, Lucknow",Lucknow
Mr. Brown - Danbro,"Bakery, Desserts, Pizza, Fast Food, Street Food, Beverages",4.2,250.0,4.1,"Aliganj, Lucknow",Lucknow
Shri Balaji Dhaba,"South Indian, Chinese, North Indian, Fast Food, Street Food, Biryani",3.9,150.0,10.3,"Transport Nagar, Lucknow",Lucknow
Bellezza,"North Indian, Chinese, Mughlai, Biryani, Salad, Shake, Beverages",3.6,500.0,7.9,"Gomti Nagar, Lucknow",Lucknow
Chicago Pizza,"Pizza, Pasta, Fast Food, Beverages",3.6,200.0,7.1,"Gomti Nagar, Lucknow",Lucknow
Pizza Pool,"Pizza, Fast Food, Burger, Pasta",4.2,150.0,7.1,"Rajajipuram, Lucknow",Lucknow
The Drowning Street,"North Indian, Chinese, Continental, Fast Food, Desserts, Beverages",4.3,850.0,6.2,"Gomti Nagar, Lucknow",Lucknow
Distillery,"North Indian, Chinese, Italian, Street Food, BBQ, Finger Food, Desserts, Beverages",4.1,950.0,6.0,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Chow & Fit Meals,"Chinese, Healthy Food",3.4,150.0,6.1,"Gomti Nagar, Lucknow",Lucknow
Black Town Cafe,Chinese,3.6,250.0,10.7,"Gomti Nagar, Lucknow",Lucknow
Cakes 555,"Bakery, Pizza, Sandwich, Burger, Beverages",3.8,125.0,8.3,"Gomti Nagar, Lucknow",Lucknow
Purvanchal Handi Hut - Ashiyana,"North Indian, Mughlai, Bihari, Biryani, Rolls, Fast Food, Desserts",3.6,175.0,9.5,"Aashiana, Lucknow",Lucknow
Burger King,"Burger, Fast Food, Desserts, Beverages",4.5,175.0,9.0,"Phoenix United Mall, Alambagh, Lucknow",Lucknow
ZAO,"Asian, Chinese, Japanese, Korean, Thai, Sushi, Sichuan, Desserts",4.8,900.0,6.0,"Cyber Heights, Gomti Nagar, Lucknow",Lucknow
Olivas Pizzeria,"Pizza, Italian, Fast Food, Beverages",4.4,475.0,4.6,"Gomti Nagar, Lucknow",Lucknow
Balaji Ka Dhaba,"North Indian, South Indian",3.9,175.0,6.9,"Alambagh, Lucknow",Lucknow
Lord of the Drinks,"North Indian, Chinese, Continental, Pizza, Pasta",4.5,1250.0,1.9,"Nirala Nagar, Lucknow",Lucknow
